W	19007753	2	Panjab XI	Arpan Singh	2.0	19	2	9.50	7	0	31040706
B	19007756	1	Golden City	Abhy	36	25	0	5	144.00	1	39113369
B	19007756	1	Golden City	Jasraj Singh	22	13	1	2	169.23	1	42437530
B	19007756	1	Golden City	Parry Brar	21	17	2	1	123.53	1	38211758
W	19007756	2	Golden City	Ragu Sharma	3.0	12	4	4.00	13	0	39147762
W	19007756	1	Bowmanville Cricket Club	Ritesh Vats	3.0	26	4	8.67	8	0	30873931
W	19007756	2	Golden City	Mohit K	2.0	5	2	2.50	8	0	39112810
B	19007757	1	Team Manjummel	Tharun Kumar Jalli	48	16	2	5	300.00	0	29519121
B	19007757	1	Team Manjummel	Mahendra Pullaganti	38	33	3	3	115.15	1	29518729
B	19007757	1	Team Manjummel	Vinod Goud Boyapalli	34	21	4	2	161.90	1	32071427
W	19007757	2	Team Manjummel	Srikanth Kommineni	2.5	6	4	2.12	13	0	29518721
W	19007757	1	Avengers	Ravish Sharma	3.0	14	3	4.67	13	0	42374685
W	19007757	2	Team Manjummel	Niranjan Gottipati	3.0	16	2	5.33	11	0	39257621
B	19007760	1	Maratha Warriors - GTCC	Daljeet Sandhu	38	18	5	2	211.11	1	19815275
B	19007760	1	Maratha Warriors - GTCC	Ashish Tamboli	35	18	2	3	194.44	0	23037953
B	19007760	2	Birthday Boys XI	Abhinav Nirula	29	18	1	2	161.11	1	42515145
W	19007760	2	Maratha Warriors - GTCC	Tanishq B	3.0	5	2	1.67	13	0	23168646
W	19007760	1	Birthday Boys XI	Paritosh Dali	3.0	43	2	14.33	6	0	4166516
W	19007760	2	Maratha Warriors - GTCC	Ashish Tamboli	3.0	19	1	6.33	9	0	23037953
B	19007759	1	Royal Punjab	Gurwinder Toor	72	43	5	5	167.44	0	31489988
B	19007759	1	Royal Punjab	Jugraj Singh	21	20	1	1	105.00	1	41127561
B	19007759	2	DSK Friends XI	Viral Patel	19	17	3	0	111.76	1	15815175
W	19007759	2	Royal Punjab	Amritpal Singh	3.0	15	3	5.00	12	1	41127556
W	19007759	1	DSK Friends XI	Rajesh Babu Gangula	3.0	26	3	8.67	12	0	30013922
W	19007759	2	Royal Punjab	Gurwinder Toor	1.1	3	2	2.57	4	0	31489988
B	19007762	2	Royal Challengers Bowmanville	Daryll Christian	35	25	1	4	140.00	1	5206334
B	19007762	1	Invincible Trailblazers	Sai Kiran Dande	28	14	2	3	200.00	1	5259750
B	19007762	1	Invincible Trailblazers	Viraj	27	13	0	4	207.69	1	4143349
W	19007762	1	Royal Challengers Bowmanville	Afzal Khan	3.0	31	4	10.33	10	0	42313627
W	19007762	1	Royal Challengers Bowmanville	Brian Gohil	3.0	5	3	1.67	13	0	32141157
W	19007762	2	Invincible Trailblazers	Abhishek Chennamaneni	3.0	11	1	3.67	13	0	2982610
B	19007761	1	Downtown Hunterz	Mir Mujahed Ali	41	25	2	4	164.00	1	16147525
B	19007761	1	Downtown Hunterz	Faisal Yafai	38	21	3	2	180.95	1	10200084
B	19007761	2	Taunton Titans	Rohit Kumar	32	14	5	1	228.57	1	32043677
W	19007761	2	Downtown Hunterz	Mohammed Emad	2.0	16	2	8.00	7	0	31856679
W	19007761	2	Downtown Hunterz	Mir Mujahed Ali	3.0	29	2	9.67	8	0	16147525
W	19007761	1	Taunton Titans	Nimish Raval	3.0	31	2	10.33	11	1	42349926
B	19007758	2	Durham United	Abhishek Koneri	47	32	3	3	146.88	1	9779769
B	19007758	1	Whitby Thunderbolts Gtcc fall	Dileep Nannore	43	40	5	1	107.50	1	15992998
B	19007758	1	Whitby Thunderbolts Gtcc fall	Naren C	21	18	1	1	116.67	1	24254648
W	19007758	1	Durham United	Utkarsh Siingh	3.0	15	3	5.00	10	0	15282905
W	19007758	2	Whitby Thunderbolts Gtcc fall	Naren C	3.0	15	3	5.00	12	0	24254648
W	19007758	2	Whitby Thunderbolts Gtcc fall	Venkata Balaji Balabha Drapatruni	3.0	15	2	5.00	12	0	23656575
B	19007765	2	Nizam Royal Knights	Anvesh Reddy	27	17	2	3	158.82	1	30346362
B	19007765	2	Nizam Royal Knights	Naveen Reddy	24	26	1	1	92.31	1	15711723
B	19007765	1	Trailblazers	Harish Pannala(tpg)	16	13	2	0	123.08	0	3052877
W	19007765	1	Nizam Royal Knights	Raghu Reddy	2.2	11	5	4.71	9	0	15998250
W	19007765	2	Trailblazers	Subbu Pakalapati	3.0	15	3	5.00	12	1	132243
W	19007765	1	Nizam Royal Knights	Maniteja Yerra	3.0	19	3	6.33	11	0	22695071
B	19007763	1	Maratha Warriors - GTCC	Arun Baby	22	18	3	1	122.22	1	27672366
B	19007763	1	Maratha Warriors - GTCC	Vineesh  M	21	8	2	2	262.50	1	27672383
B	19007763	2	Oshawa Fighters	Sharath Bodla	17	14	0	2	121.43	1	23242753
W	19007763	2	Maratha Warriors - GTCC	Digil Davis	3.0	9	3	3.00	11	0	21961653
W	19007763	1	Oshawa Fighters	Raj Kiran Anem	1.0	2	2	2.00	5	0	29656739
W	19007763	2	Maratha Warriors - GTCC	Chetan	2.0	10	2	5.00	6	0	22115674
B	19007764	1	Nizam Royal Knights	Anvesh Reddy	60	40	1	7	150.00	0	30346362
B	19007764	1	Nizam Royal Knights	Charith Reddy	12	12	0	1	100.00	1	16203159
B	19007764	1	Nizam Royal Knights	Sattireddy Nalmala	9	5	0	1	180.00	1	128334
W	19007764	2	Nizam Royal Knights	Maniteja Yerra	3.0	5	4	1.67	17	0	22695071
W	19007764	2	Nizam Royal Knights	Sampath Kantimahanthi	2.0	9	3	4.50	8	0	30048429
W	19007764	1	Toronto Nawabs	Abdul Sajjad	3.0	14	3	4.67	12	1	42414177
B	19007768	1	Panjab XI	Surjeet Singh	21	11	3	1	190.91	1	38766896
B	19007768	2	North Stars T15 Fall League 2025	Jaideep (jd)	16	24	1	0	66.67	1	9081230
B	19007768	2	North Stars T15 Fall League 2025	Gautham Krishnaprasad	15	9	2	1	166.67	1	41973015
W	19007768	2	Panjab XI	Surjeet Singh	3.0	11	3	3.67	12	0	38766896
W	19007768	1	North Stars T15 Fall League 2025	Sanjit Raut	3.0	15	3	5.00	14	0	23646076
W	19007768	2	Panjab XI	Arpan Singh	2.0	7	2	3.50	6	0	31040706
B	19007767	1	Mavericks	Allen Saju	39	17	4	2	229.41	1	19803415
B	19007767	2	Maple Eagles	Satwinder Singh	34	14	1	3	242.86	0	42515588
B	19007767	2	Maple Eagles	Amandeep Singh	26	10	1	3	260.00	1	41624226
W	19007767	1	Maple Eagles	Shubham Acharya	3.0	22	3	7.33	7	0	41347123
W	19007767	2	Mavericks	Nasakath Shaikkumthodi	3.0	24	2	8.00	10	0	31273662
W	19007767	1	Maple Eagles	Satwinder Singh	2.0	17	2	8.50	5	0	42515588
B	19007766	2	Harmony Strikers	Nisarggggggg	26	11	0	3	236.36	0	6910094
B	19007766	2	Harmony Strikers	Dirgh Raval	25	14	0	3	178.57	0	31266663
B	19007766	1	Birthday Boys XI	Pranav	17	20	1	1	85.00	1	4712771
W	19007766	2	Birthday Boys XI	Vishal Padharia	1.0	5	2	5.00	4	0	42504569
W	19007766	1	Harmony Strikers	Harsh Patel	3.0	6	1	2.00	15	1	29748236
W	19007766	1	Harmony Strikers	Bishal Chakraborty	3.0	13	1	4.33	13	0	31271439
B	19007769	2	Thunder Strikers	Jigneshkumar Patel	40	22	0	5	181.82	1	30176575
B	19007769	1	TCF	Srikanth Reddy P	29	26	6	0	111.54	1	9118169
B	19007769	1	TCF	Ananda Reddy Yarradoddi	24	17	3	1	141.18	0	21776986
W	19007769	1	Thunder Strikers	Nish Patel	3.0	3	3	1.00	16	1	31956115
W	19007769	1	Thunder Strikers	Darshit Patel	3.0	7	2	2.33	14	0	27673702
W	19007769	2	TCF	Praveen Reddy	3.0	9	2	3.00	13	1	5413093
B	19007770	1	Redwings	Jackson Ouseph	71	47	5	3	151.06	0	21818163
B	19007770	2	Avengers	Gursimran Chauhan	38	25	2	2	152.00	1	42350491
B	19007770	1	Redwings	Emil Pious	13	11	1	1	118.18	1	40407065
W	19007770	2	Redwings	Akhil	3.0	5	2	1.67	14	1	30322919
W	19007770	2	Redwings	Christo Joy	3.0	16	1	5.33	5	0	30376963
W	19007770	1	Avengers	Ravish Sharma	3.0	21	1	7.00	7	0	42374685
B	19007771	1	Redwings	Akhil	25	26	4	0	96.15	1	30322919
B	19007771	2	FERAL XI	Lovepreet Singh	16	8	1	2	200.00	1	42402918
B	19007771	2	FERAL XI	Kushal Reddy	13	13	1	0	100.00	0	15283637
W	19007771	1	FERAL XI	Balkar Singh	2.3	6	3	2.40	10	0	41693676
W	19007771	1	FERAL XI	Manu Chowdary	3.0	9	3	3.00	11	0	31933873
W	19007771	2	Redwings	Christo Joy	3.0	10	2	3.33	11	0	30376963
B	19405021	1	Mavericks	Allen Saju	45	27	5	1	166.67	1	19803415
B	19405021	1	Mavericks	Akhil Varghese	20	16	1	2	125.00	1	21088781
B	19405021	2	Trailblazers	Uthej Kumar Pappu	14	13	1	1	107.69	1	5733409
W	19405021	1	Trailblazers	Harish Pannala(tpg)	3.0	11	3	3.67	12	0	3052877
W	19405021	1	Trailblazers	Anudeep Kona	3.0	13	3	4.33	12	1	41692406
W	19405021	2	Mavericks	Allen Saju	2.0	13	3	6.50	7	0	19803415
B	19007772	2	Durham Strikers	Gopal Kanniappan	31	29	3	0	106.90	0	27728606
B	19007772	2	Durham Strikers	Yuvaraj Rajendran	24	24	4	0	100.00	1	16168824
B	19007772	1	Deccan Warriors	Abarar Vahora	16	17	1	0	94.12	1	9964320
W	19007772	1	Durham Strikers	Magulan Duraipandian	3.0	4	2	1.33	16	1	32794123
W	19007772	1	Durham Strikers	Santhosh Rajan	3.0	14	2	4.67	9	0	23717445
W	19007772	2	Deccan Warriors	Mohammed Noman Hussain	2.3	17	2	6.80	8	0	30523853
B	19160563	1	Nizam Royal Knights	Pranay Reddy	35	24	2	2	145.83	1	18543580
B	19160563	1	Nizam Royal Knights	Kishore Dk	31	17	1	4	182.35	0	21832964
B	19160563	2	Golden City	Parry Brar	29	29	3	1	100.00	1	38211758
W	19160563	2	Nizam Royal Knights	Raghu Reddy	2.0	18	3	9.00	4	0	15998250
W	19160563	2	Nizam Royal Knights	Kishore Dk	3.0	19	2	6.33	9	0	21832964
W	19160563	1	Golden City	Harmeet Singh	2.0	17	2	8.50	8	0	39255428
B	19405024	1	Invincible Trailblazers	Aftab	45	33	1	4	136.36	1	1541269
B	19405024	2	DSK Friends XI	Japan Babu	19	12	3	0	158.33	1	39090306
B	19405024	2	DSK Friends XI	Dharmendra Singh Parihar	14	8	1	1	175.00	0	23337498
W	19405024	1	DSK Friends XI	Rajesh Babu Gangula	2.4	18	4	6.75	11	0	30013922
W	19405024	1	DSK Friends XI	Samil Vig	3.0	7	2	2.33	11	0	31956279
W	19405024	1	DSK Friends XI	Jay Patel	3.0	23	2	7.67	9	0	89124
B	19405042	1	Team Manjummel	Sampath Kumar Madala	38	20	6	1	190.00	1	15283339
B	19405042	2	Harmony Strikers	Dhruvin Patel	31	29	3	1	106.90	0	15140688
B	19405042	2	Harmony Strikers	Rajeshwar Bose	28	18	5	0	155.56	1	9928620
W	19405042	2	Team Manjummel	Uday Sai Reddy	3.0	16	2	5.33	10	0	29479079
W	19405042	1	Harmony Strikers	Rajeshwar Bose	3.0	22	2	7.33	8	0	9928620
W	19405042	1	Harmony Strikers	Harsh Patel	3.0	23	2	7.67	9	0	29748236
B	19405029	1	Maratha Warriors - GTCC	Vivin Thomas	48	15	2	6	320.00	1	21919124
B	19405029	2	Whitby Thunderbolts Gtcc fall	Dileep Nannore	37	25	4	2	148.00	1	15992998
B	19405029	1	Maratha Warriors - GTCC	Anu Krishnan	23	10	3	1	230.00	1	9017665
W	19405029	2	Maratha Warriors - GTCC	Vivin Thomas	3.0	11	3	3.67	13	0	21919124
W	19405029	2	Maratha Warriors - GTCC	Pratik Udawant	2.1	17	3	7.85	7	0	31286233
W	19405029	2	Maratha Warriors - GTCC	Sohail Khalili	3.0	14	2	4.67	13	0	32033222
B	19405052	1	Durham United	Mohit Palkar	41	25	3	2	164.00	1	30088867
B	19405052	2	Royal Punjab	Prince	27	31	4	0	87.10	1	23012388
B	19405052	2	Royal Punjab	Gurwinder Toor	15	14	3	0	107.14	1	31489988
W	19405052	1	Royal Punjab	Ashu Sharma	3.0	15	4	5.00	14	0	41099374
W	19405052	2	Durham United	Utkarsh Siingh	3.0	16	3	5.33	10	0	15282905
W	19405052	1	Royal Punjab	Lovepreet Khosa	3.0	9	2	3.00	12	0	41122178
B	19405047	1	TCF	Varun Kakubal	62	28	4	5	221.43	0	23206427
B	19405047	1	TCF	Sudheer Aki	45	21	3	4	214.29	1	14762522
B	19405047	1	TCF	Abhinay	37	24	0	3	154.17	1	104346
W	19405047	2	TCF	Praveen Reddy	2.0	16	3	8.00	6	0	5413093
W	19405047	2	TCF	Ananda Reddy Yarradoddi	3.0	7	2	2.33	14	0	21776986
W	19405047	2	TCF	Sharath Reddy Kongari	2.0	10	2	5.00	7	0	23027924
B	19405058	2	Downtown Hunterz	Irfan Mohammed	54	40	3	4	135.00	0	15608701
B	19405058	1	Friends United - Fall T15	Saurav	22	18	3	0	122.22	1	38188893
B	19405058	1	Friends United - Fall T15	Ravi	17	10	0	2	170.00	1	1153446
W	19405058	2	Friends United - Fall T15	Ravi	3.0	16	4	5.33	9	0	1153446
W	19405058	1	Downtown Hunterz	Mohammed Emad	2.5	16	4	5.65	11	0	31856679
W	19405058	1	Downtown Hunterz	Mir Mujahed Ali	2.0	26	2	13.00	4	0	16147525
B	19437513	1	Harmony Strikers	Dirgh Raval	61	20	5	6	305.00	0	31266663
B	19437513	2	Maratha Warriors - GTCC	Vivin Thomas	47	23	0	6	204.35	1	21919124
B	19437513	2	Maratha Warriors - GTCC	Vineesh  M	34	18	4	2	188.89	0	27672383
W	19437513	1	Maratha Warriors - GTCC	Vivin Thomas	3.0	24	2	8.00	7	0	21919124
W	19437513	1	Maratha Warriors - GTCC	Josmy Manuel	3.0	46	2	15.33	6	0	20873909
W	19437513	2	Harmony Strikers	Harsh Bajaj	2.5	46	2	16.24	5	0	31266548
B	19437504	1	Nizam Royal Knights	Naveen Reddy	20	15	3	0	133.33	1	15711723
B	19437504	2	Downtown Hunterz	Akram Khan	19	25	1	0	76.00	1	31095416
B	19437504	2	Downtown Hunterz	Hassan Khulaidi	16	11	1	1	145.45	1	31856676
W	19437504	1	Downtown Hunterz	Hassan Khulaidi	3.0	18	3	6.00	12	0	31856676
W	19437504	2	Nizam Royal Knights	Sampath Kantimahanthi	2.0	7	2	3.50	9	0	30048429
W	19437504	2	Nizam Royal Knights	Ranjeeth Reddy M	3.0	16	2	5.33	8	0	15998037
B	19437507	1	Mavericks	Allen Saju	101	41	8	7	246.34	1	19803415
B	19437507	1	Mavericks	Jijeesh Girija Vijayan	50	27	4	3	185.19	1	21760491
B	19437507	2	Durham United	Tarun Jaswal	31	21	2	2	147.62	1	30147776
W	19437507	1	Durham United	Nikhil Tyagi	2.0	19	4	9.50	6	0	169825
W	19437507	2	Mavericks	Ebin Thankachan	2.0	10	3	5.00	7	0	21088814
W	19437507	2	Mavericks	Jawas Muhammed	2.0	6	2	3.00	7	0	36772056
B	19438027	1	TCF	Sudheer Aki	66	42	7	2	157.14	1	14762522
B	19438027	2	Invincible Trailblazers	Abhi Duvuru	38	33	5	1	115.15	1	21500152
B	19438027	2	Invincible Trailblazers	Aftab	32	20	0	3	160.00	0	1541269
W	19438027	1	Invincible Trailblazers	Aftab	2.0	25	4	12.50	5	0	1541269
W	19438027	2	TCF	Varun Kakubal	3.0	19	3	6.33	10	0	23206427
W	19438027	2	TCF	Akhil Reddy	3.0	13	2	4.33	11	0	5549928
B	19476460	2	Nizam Royal Knights	Naveen Reddy	24	15	4	0	160.00	1	15711723
B	19476460	1	TCF	Srikanth Reddy P	23	21	2	0	109.52	1	9118169
B	19476460	2	Nizam Royal Knights	Pranay Reddy	19	19	1	0	100.00	1	18543580
W	19476460	2	TCF	Jayakrishna Gujjari	3.0	9	2	3.00	11	0	1225653
W	19476460	1	Nizam Royal Knights	Ranjeeth Reddy M	3.0	13	2	4.33	8	0	15998037
W	19476460	1	Nizam Royal Knights	Pranay Reddy	3.0	16	1	5.33	7	0	18543580
B	19476458	2	Mavericks	Allen Saju	32	20	1	3	160.00	0	19803415
B	19476458	2	Mavericks	Nasakath Shaikkumthodi	31	25	1	1	124.00	1	31273662
B	19476458	1	Maratha Warriors - GTCC	Josmy Manuel	27	30	2	0	90.00	1	20873909
W	19476458	1	Mavericks	Abhinandh Abhi	3.0	17	4	5.67	9	0	21201797
W	19476458	1	Mavericks	Sajin Kumar	2.3	12	2	4.80	9	0	30109342
W	19476458	2	Maratha Warriors - GTCC	Tanishq B	2.0	12	2	6.00	6	0	23168646
B	19545295	2	Nizam Royal Knights	Kishore Dk	62	38	0	7	163.16	1	21832964
B	19545295	1	Mavericks	Allen Saju	55	31	5	3	177.42	1	19803415
B	19545295	1	Mavericks	Ramkumar Pandarathil	15	17	1	0	88.24	1	14295929
W	19545295	2	Mavericks	Ebin Thankachan	3.0	18	4	6.00	9	0	21088814
W	19545295	1	Nizam Royal Knights	Kishore Dk	3.0	25	4	8.33	8	0	21832964
W	19545295	1	Nizam Royal Knights	Ranjeeth Reddy M	3.0	20	3	6.67	8	0	15998037
B	19007715	1	Team Manjummel	Sampath Kumar Madala	72	47	7	4	153.19	0	15283339
B	19007715	2	Durham United	Pulkit Malhotra	59	35	5	5	168.57	0	30168192
B	19007715	2	Durham United	Abhishek Koneri	38	28	5	0	135.71	0	9779769
W	19007715	1	Durham United	Tarun Jaswal	3.0	17	3	5.67	10	1	30147776
W	19007715	1	Durham United	Akash Bhalla	3.0	25	2	8.33	8	0	10133419
W	19007715	2	Team Manjummel	Srujan Gandla	3.0	14	1	4.67	11	0	23847345
B	19007716	2	Nizam Royal Knights	Pranay Reddy	38	26	7	1	146.15	1	18543580
B	19007716	2	Nizam Royal Knights	Raghu Reddy	20	12	0	2	166.67	0	15998250
B	19007716	2	Nizam Royal Knights	Naveen Reddy	16	7	3	0	228.57	1	15711723
W	19007716	2	Friends United - Fall T15	Karan Bajwa	3.0	12	3	4.00	9	0	6249085
W	19007716	1	Nizam Royal Knights	Sampath Kantimahanthi	3.0	11	2	3.67	14	1	30048429
W	19007716	1	Nizam Royal Knights	Pranay Reddy	2.4	11	2	4.12	10	0	18543580
B	19007718	2	Redwings	Jephin Saji	46	27	4	2	170.37	0	30393564
B	19007718	1	Whitby Thunderbolts Gtcc fall	Dileep Nannore	35	26	5	1	134.62	1	15992998
B	19007718	2	Redwings	Abhishek Rathnasingh	25	20	2	1	125.00	1	21828705
W	19007718	2	Whitby Thunderbolts Gtcc fall	Varun Kumar	1.0	8	2	8.00	4	0	22794738
W	19007718	1	Redwings	Vishnu Nair	3.0	26	2	8.67	7	0	21754141
W	19007718	2	Whitby Thunderbolts Gtcc fall	Kiran Chigiri	3.0	32	2	10.67	10	1	22537910
